episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3
1,200,42.005355,agent_1,actor_logits,1,1,3,1.972276,-2.279072,2.034397,0.420627,0.873359,-0.062121,1.972276,-2.279072,
1,201,42.149224,agent_0,actor_logits,2,1,3,0.910959,-0.540876,1.147772,0.893081,0.644545,-0.236813,-0.540876,0.910959,
1,202,42.583328,agent_3,actor_logits,2,1,3,4.012221,-5.920877,1.862677,0.395099,0.865572,2.149544,-5.920877,4.012221,
1,203,42.641801,agent_2,actor_logits,2,1,3,0.490234,-0.513221,0.479368,1.020738,0.503579,0.010866,-0.513221,0.490234,
1,204,42.674016,agent_0,actor_logits,0,1,3,2.293984,-5.361649,0.036520,0.695062,0.509006,2.293984,2.257464,-5.361649,
1,205,43.044781,agent_3,actor_logits,1,1,2,2.284511,1.347528,0.936983,0.594374,0.718490,1.347528,2.284511,,
1,206,43.174016,agent_0,actor_logits,1,1,3,2.678690,-6.193389,0.101310,0.692590,0.525267,2.577380,2.678690,-6.193389,
1,207,43.537529,agent_1,actor_logits,1,1,2,1.479449,-0.352965,1.832414,0.401226,0.862049,-0.352965,1.479449,,
1,208,43.591253,agent_3,actor_logits,1,1,3,1.390632,-1.445976,1.490045,0.641013,0.778824,-0.099413,1.390632,-1.445976,
1,209,43.634826,agent_0,actor_logits,2,1,3,1.401471,-1.577320,1.094390,0.699851,0.721710,0.307082,-1.577320,1.401471,
1,210,43.705662,agent_2,actor_logits,0,1,3,0.684425,-0.910319,0.468871,0.941018,0.546846,0.684425,-0.910319,0.215554,
1,211,44.152561,agent_0,actor_logits,1,1,3,2.676190,-6.100712,0.149444,0.691168,0.537247,2.526746,2.676190,-6.100712,
1,212,44.205662,agent_2,actor_logits,1,1,3,2.083362,-2.634759,1.832346,0.443031,0.855454,0.251017,2.083362,-2.634759,
1,213,44.698378,agent_0,actor_logits,2,1,3,0.385509,-0.178245,0.543962,1.061380,0.465222,-0.158453,-0.178245,0.385509,
1,214,44.895232,agent_1,actor_logits,2,1,3,3.130733,-3.366989,2.667475,0.250603,0.933764,0.463258,-3.366989,3.130733,
1,215,45.034841,agent_3,actor_logits,2,1,3,3.394957,-6.156717,0.464350,0.667357,0.614019,2.930608,-6.156717,3.394957,
1,216,45.184993,agent_2,actor_logits,2,1,3,1.210762,-1.377024,0.970370,0.761086,0.687697,0.240392,-1.377024,1.210762,
1,217,45.219879,agent_0,actor_logits,1,1,3,2.444148,-5.668346,0.069210,0.693956,0.517215,2.374938,2.444148,-5.668346,
1,218,45.352832,agent_1,actor_logits,1,1,3,1.362453,-3.343142,0.027994,0.719041,0.504684,1.334459,1.362453,-3.343142,
1,219,45.680070,agent_0,actor_logits,2,1,3,0.679924,-1.155719,0.216994,0.913176,0.509050,0.462930,-1.155719,0.679924,
1,220,45.880080,agent_1,actor_logits,0,1,3,0.429157,-0.338220,0.739524,1.028791,0.515047,0.429157,-0.310367,-0.338220,
1,221,46.210441,agent_2,actor_logits,0,1,3,0.531733,-0.714565,0.420273,0.991266,0.514288,0.531733,-0.714565,0.111460,
1,222,46.215099,agent_0,actor_logits,0,1,3,2.340611,-5.049800,0.393541,0.677189,0.596915,2.340611,1.947070,-5.049800,
1,223,46.380080,agent_1,actor_logits,1,1,3,0.741636,-0.828562,0.838615,0.915019,0.609640,-0.096979,0.741636,-0.828562,
1,224,46.592025,agent_3,actor_logits,2,1,3,2.789766,-4.603595,0.837824,0.616039,0.697707,1.951941,-4.603595,2.789766,
1,225,46.710441,agent_2,actor_logits,1,1,3,1.428795,-1.715946,1.336871,0.639450,0.765847,0.091925,1.428795,-1.715946,
1,226,46.715099,agent_0,actor_logits,0,1,3,2.430915,-5.143524,0.500519,0.665466,0.622382,2.430915,1.930396,-5.143524,
1,227,47.054130,agent_3,actor_logits,1,1,2,2.226319,1.503570,0.722748,0.631881,0.673212,1.503570,2.226319,,
1,228,47.215099,agent_0,actor_logits,0,1,3,2.671135,-6.250634,0.027577,0.693722,0.506860,2.671135,2.643557,-6.250634,
1,229,47.582394,agent_3,actor_logits,1,1,3,1.380509,-1.958341,1.082776,0.670875,0.727732,0.297733,1.380509,-1.958341,
1,230,47.715099,agent_0,actor_logits,1,1,3,3.500218,-6.512299,1.379704,0.502248,0.798915,2.120513,3.500218,-6.512299,
1,231,47.807210,agent_2,actor_logits,1,1,3,1.585429,-1.602823,1.769866,0.549323,0.825355,-0.184437,1.585429,-1.602823,
1,232,47.910204,agent_1,actor_logits,1,1,2,0.776284,0.589277,0.187007,0.688795,0.546616,0.589277,0.776284,,
1,233,48.207937,agent_0,actor_logits,2,1,3,0.667828,-0.383382,0.841092,0.987046,0.561560,-0.173263,-0.383382,0.667828,
1,234,48.692060,agent_0,actor_logits,1,1,3,2.739534,-5.067866,1.102582,0.564121,0.750514,1.636952,2.739534,-5.067866,
1,235,48.781324,agent_2,actor_logits,0,1,3,0.266970,-0.285091,0.351087,1.071876,0.438657,0.266970,-0.285091,-0.084117,
1,236,49.036555,agent_3,actor_logits,0,1,3,2.266677,-4.000642,0.515638,0.669380,0.625384,2.266677,-4.000642,1.751039,
1,237,49.227017,agent_0,actor_logits,1,1,3,0.534852,-0.800959,0.152688,0.979411,0.471400,-0.800959,0.534852,0.382164,
1,238,49.281324,agent_2,actor_logits,0,1,3,0.512238,-0.410091,0.737189,1.012646,0.533035,0.512238,-0.410091,-0.224951,
1,239,49.411992,agent_1,actor_logits,0,1,3,0.862375,-1.437895,0.363068,0.854449,0.556864,0.862375,-1.437895,0.499307,
1,240,49.536555,agent_3,actor_logits,2,1,3,3.700946,-6.546598,0.658005,0.642078,0.658797,3.042942,-6.546598,3.700946,
1,241,49.781324,agent_2,actor_logits,0,1,3,0.674503,-1.153462,0.265704,0.914312,0.518832,0.674503,-1.153462,0.408799,
1,242,49.911992,agent_1,actor_logits,0,1,3,0.300399,-0.559172,0.180467,1.042440,0.442826,0.300399,0.119932,-0.559172,
1,243,50.281324,agent_2,actor_logits,2,1,3,0.637119,-0.466854,0.790469,0.985421,0.560167,-0.153350,-0.466854,0.637119,
1,244,50.411992,agent_1,actor_logits,1,1,3,1.176135,-1.005926,1.528045,0.719426,0.752011,-0.351910,1.176135,-1.005926,
1,245,50.823717,agent_0,actor_logits,2,1,3,3.835263,-2.908643,4.312525,0.079259,0.985632,-0.477263,-2.908643,3.835263,
1,246,50.918217,agent_3,actor_logits,2,1,3,3.375515,-5.667467,0.908394,0.600567,0.712611,2.467121,-5.667467,3.375515,
1,247,51.373482,agent_2,actor_logits,1,1,3,0.527895,-0.405175,0.736502,1.011476,0.534151,-0.208607,0.527895,-0.405175,
1,248,51.438948,agent_3,actor_logits,1,1,2,1.844943,1.278526,0.566417,0.654596,0.637936,1.278526,1.844943,,
1,249,51.952667,agent_1,actor_logits,1,1,2,0.313270,-0.508462,0.821733,0.615367,0.694604,-0.508462,0.313270,,
1,250,51.962327,agent_3,actor_logits,0,1,3,0.303632,-0.325356,0.314526,1.066439,0.441839,0.303632,-0.325356,-0.010894,
1,251,52.360579,agent_2,actor_logits,1,1,3,0.298298,-0.338586,0.366533,1.064376,0.450031,-0.068235,0.298298,-0.338586,
1,252,52.422329,agent_0,actor_logits,2,1,3,4.822818,-5.084618,4.103595,0.083572,0.983707,0.719223,-5.084618,4.822818,
1,253,52.462327,agent_3,actor_logits,1,1,3,1.034222,-1.143246,1.050952,0.800275,0.683558,-0.016730,1.034222,-1.143246,
1,254,52.837587,agent_2,actor_logits,2,1,3,1.726861,-2.035310,1.331145,0.593674,0.776755,0.395717,-2.035310,1.726861,
1,255,52.953149,agent_0,actor_logits,1,1,3,3.008007,-5.670154,1.120113,0.559094,0.753913,1.887894,3.008007,-5.670154,
1,256,53.335937,agent_2,actor_logits,2,1,3,0.735001,-0.928719,0.544385,0.927351,0.565089,0.190616,-0.928719,0.735001,
1,257,53.446706,agent_0,actor_logits,2,1,3,0.867623,-0.590357,1.038229,0.907201,0.630204,-0.170606,-0.590357,0.867623,
1,258,53.592309,agent_1,actor_logits,2,1,3,0.460115,-0.922137,0.079181,0.970143,0.459794,0.380934,-0.922137,0.460115,
1,259,53.923546,agent_0,actor_logits,1,1,3,1.587294,-3.615945,0.093072,0.709739,0.521750,1.494222,1.587294,-3.615945,
1,260,53.973779,agent_3,actor_logits,2,1,3,3.330919,-5.696924,0.782870,0.622836,0.686242,2.548050,-5.696924,3.330919,
1,261,54.127481,agent_1,actor_logits,1,1,3,0.903149,-1.658132,0.473672,0.820421,0.588264,0.429477,0.903149,-1.658132,
1,262,54.382142,agent_2,actor_logits,2,1,3,0.908199,-0.897900,0.896672,0.873871,0.636044,0.011527,-0.897900,0.908199,
1,263,54.456619,agent_0,actor_logits,2,1,3,0.256809,-0.170144,0.341681,1.080596,0.423178,-0.084872,-0.170144,0.256809,
1,264,54.665644,agent_1,actor_logits,0,1,3,0.321785,-0.838416,0.065101,0.999798,0.444366,0.321785,0.256684,-0.838416,
1,265,54.953090,agent_0,actor_logits,1,1,3,3.115069,-5.484821,1.496546,0.477227,0.816936,1.618522,3.115069,-5.484821,
1,266,55.165644,agent_1,actor_logits,1,1,3,1.241824,-0.795071,1.760161,0.700699,0.767784,-0.795071,1.241824,-0.518337,
1,267,55.330915,agent_2,actor_logits,1,1,3,1.335925,-0.765368,1.947551,0.657763,0.790563,-0.611625,1.335925,-0.765368,
1,268,55.349778,agent_3,actor_logits,2,1,3,2.588268,-4.522610,0.557238,0.659891,0.635484,2.031030,-4.522610,2.588268,
1,269,55.464123,agent_0,actor_logits,2,1,3,1.099991,-1.495468,0.611369,0.805577,0.618345,0.488622,-1.495468,1.099991,
1,270,55.884873,agent_3,actor_logits,1,1,2,1.746158,1.543638,0.202520,0.688047,0.550458,1.543638,1.746158,,
1,271,55.932307,agent_0,actor_logits,0,1,3,2.703071,-5.941751,0.365675,0.677694,0.590352,2.703071,2.337395,-5.941751,
1,272,56.236655,agent_2,actor_logits,1,1,3,0.858500,-0.547559,1.251193,0.884985,0.653052,-0.392693,0.858500,-0.547559,
1,273,56.356085,agent_3,actor_logits,0,1,3,0.389495,-0.931618,0.051912,0.977118,0.451213,0.389495,0.337583,-0.931618,
1,274,56.432307,agent_0,actor_logits,1,1,3,3.016534,-6.337088,0.608028,0.649555,0.647454,2.408506,3.016534,-6.337088,
1,275,56.629341,agent_1,actor_logits,1,1,2,1.378190,0.467088,0.911102,0.599238,0.713226,0.467088,1.378190,,
1,276,56.856085,agent_3,actor_logits,1,1,3,1.774628,-1.670126,2.053762,0.470351,0.861947,-0.279134,1.774628,-1.670126,
1,277,56.916341,agent_0,actor_logits,2,1,3,0.472461,-0.478969,0.398506,1.030101,0.486024,0.073955,-0.478969,0.472461,
1,278,57.296221,agent_2,actor_logits,0,1,3,0.708022,-0.577523,1.010618,0.935908,0.609573,0.708022,-0.577523,-0.302596,
1,279,57.393968,agent_0,actor_logits,1,1,3,2.577618,-5.398752,0.537586,0.660190,0.631114,2.040033,2.577618,-5.398752,
1,280,57.796221,agent_2,actor_logits,1,1,3,0.624530,-0.494193,0.853770,0.977035,0.570612,-0.229240,0.624530,-0.494193,
1,281,57.844983,agent_0,actor_logits,1,1,3,0.862107,-0.722570,0.932227,0.901962,0.625512,-0.722570,0.862107,-0.070121,
1,282,58.243437,agent_1,actor_logits,2,1,3,1.719826,-1.518071,1.775091,0.543567,0.827325,-0.055265,-1.518071,1.719826,
1,283,58.341028,agent_2,actor_logits,2,1,3,0.363691,-0.308886,0.391487,1.060327,0.457364,-0.308886,-0.027795,0.363691,
1,284,58.416440,agent_3,actor_logits,2,1,3,3.551392,-6.215080,0.696005,0.636476,0.667276,2.855387,-6.215080,3.551392,
1,285,58.765444,agent_1,actor_logits,1,1,3,1.317691,-1.884562,1.068782,0.684333,0.722493,0.248909,1.317691,-1.884562,
1,286,58.839886,agent_2,actor_logits,0,1,3,0.382433,-0.574247,0.303630,1.031275,0.471187,0.382433,-0.574247,0.078804,
1,287,59.220667,agent_0,actor_logits,2,1,3,1.474939,-2.144742,0.747082,0.706318,0.666427,0.727857,-2.144742,1.474939,
1,288,59.284505,agent_1,actor_logits,0,1,3,0.508928,-0.672117,0.438455,0.999460,0.512298,0.508928,-0.672117,0.070473,
1,289,59.339886,agent_2,actor_logits,2,1,3,0.789291,-1.605023,0.008538,0.842630,0.480138,0.780753,-1.605023,0.789291,
1,290,59.784505,agent_1,actor_logits,2,1,3,0.539638,-0.312707,0.762996,1.017991,0.528351,-0.312707,-0.223358,0.539638,
1,291,59.993890,agent_3,actor_logits,2,1,3,3.057862,-5.080100,0.929847,0.597583,0.716894,2.128015,-5.080100,3.057862,
1,292,60.313798,agent_1,actor_logits,1,1,3,1.954966,-1.940547,2.293148,0.391562,0.891837,-0.338182,1.954966,-1.940547,
1,293,60.338050,agent_2,actor_logits,1,1,3,0.132111,-0.156797,0.202273,1.091065,0.389719,-0.070162,0.132111,-0.156797,
1,294,60.453195,agent_3,actor_logits,1,1,2,2.320253,1.127280,1.192973,0.542551,0.767272,1.127280,2.320253,,
1,295,60.764438,agent_0,actor_logits,2,1,3,2.560149,-2.630907,2.297612,0.335696,0.904106,0.262537,-2.630907,2.560149,
1,296,60.785958,agent_1,actor_logits,1,1,3,2.273167,-2.623783,2.321580,0.339496,0.904496,-0.048413,2.273167,-2.623783,
1,297,60.933816,agent_3,actor_logits,0,1,3,0.401116,-0.469185,0.474812,1.036674,0.489997,0.401116,-0.073696,-0.469185,
1,298,61.272593,agent_0,actor_logits,1,1,3,3.331883,-5.892850,1.559744,0.462490,0.826249,1.772139,3.331883,-5.892850,
1,299,61.376407,agent_2,actor_logits,1,1,3,0.775659,-0.972330,0.773029,0.896319,0.611345,0.002629,0.775659,-0.972330,
1,300,61.433816,agent_3,actor_logits,1,1,3,3.090310,-2.872047,3.608957,0.139043,0.971200,-0.518647,3.090310,-2.872047,
1,301,61.775685,agent_0,actor_logits,1,1,3,1.053682,-0.530422,1.574745,0.806140,0.708119,-0.530422,1.053682,-0.521063,
1,302,61.868958,agent_2,actor_logits,0,1,3,0.266503,-0.301371,0.316913,1.071588,0.435707,0.266503,-0.301371,-0.050410,
1,303,62.277936,agent_1,actor_logits,1,1,2,0.763334,0.433926,0.329407,0.679765,0.581615,0.433926,0.763334,,
1,304,62.368958,agent_2,actor_logits,2,1,3,2.286790,-2.761663,1.637190,0.475281,0.832677,0.649600,-2.761663,2.286790,
1,305,62.846049,agent_2,actor_logits,2,1,3,2.154933,-2.178319,1.967611,0.430195,0.867366,0.187323,-2.178319,2.154933,
1,306,63.007596,agent_3,actor_logits,2,1,3,3.509199,-6.291586,0.551346,0.656919,0.634425,2.957853,-6.291586,3.509199,
1,307,63.224923,agent_0,actor_logits,2,1,3,3.350661,-3.988340,2.452544,0.281810,0.920197,0.898116,-3.988340,3.350661,
1,308,63.796330,agent_2,actor_logits,1,1,3,0.479624,-0.918449,0.227834,0.972414,0.489397,0.251790,0.479624,-0.918449,
1,309,63.838793,agent_1,actor_logits,0,1,3,0.856941,-1.261067,0.585573,0.863346,0.596282,0.856941,-1.261067,0.271368,
1,310,64.338793,agent_1,actor_logits,2,1,3,0.215469,-0.273319,0.171584,1.079353,0.407216,-0.273319,0.043884,0.215469,
1,311,64.393793,agent_3,actor_logits,2,1,3,3.134428,-5.424839,0.760831,0.626925,0.681445,2.373598,-5.424839,3.134428,
1,312,64.632698,agent_0,actor_logits,2,1,3,2.912256,-3.317451,2.237370,0.329664,0.901950,0.674886,-3.317451,2.912256,
1,313,64.720241,agent_2,actor_logits,0,1,3,0.766422,-1.471037,0.381067,0.860999,0.558702,0.766422,0.385356,-1.471037,
1,314,64.842379,agent_1,actor_logits,1,1,3,1.011666,-2.097578,0.327391,0.780676,0.566432,0.684275,1.011666,-2.097578,
1,315,64.920012,agent_3,actor_logits,0,1,2,1.670976,0.922759,0.748217,0.627778,0.678790,1.670976,0.922759,,
1,316,65.101213,agent_0,actor_logits,1,1,3,2.691450,-5.989085,0.275667,0.684661,0.568429,2.415783,2.691450,-5.989085,
1,317,65.220241,agent_2,actor_logits,0,1,3,0.374706,-0.684697,0.240065,1.018318,0.468771,0.374706,0.134641,-0.684697,
1,318,65.314017,agent_1,actor_logits,1,1,3,2.304828,-2.729152,2.271369,0.344796,0.901158,0.033459,2.304828,-2.729152,
1,319,65.420012,agent_3,actor_logits,1,1,2,2.224792,1.077659,1.147133,0.552245,0.758987,1.077659,2.224792,,
1,320,65.599633,agent_0,actor_logits,2,1,3,0.539126,-0.360462,0.631484,1.023919,0.515852,-0.360462,-0.092359,0.539126,
1,321,65.720241,agent_2,actor_logits,2,1,3,1.162218,-1.466283,0.815689,0.778613,0.660275,0.346530,-1.466283,1.162218,
1,322,65.967673,agent_3,actor_logits,1,1,3,0.580904,-1.390626,0.030668,0.890500,0.474149,0.550236,0.580904,-1.390626,
1,323,66.102096,agent_0,actor_logits,0,1,3,2.438004,-5.668861,0.052286,0.694210,0.512989,2.438004,2.385718,-5.668861,
1,324,66.602096,agent_0,actor_logits,1,1,3,3.099085,-5.764591,1.234697,0.534659,0.774555,1.864388,3.099085,-5.764591,
1,325,66.676841,agent_2,actor_logits,2,1,3,0.638747,-0.353794,0.895313,0.988448,0.562078,-0.256565,-0.353794,0.638747,
1,326,66.881393,agent_1,actor_logits,1,1,2,1.521046,0.143683,1.377363,0.502382,0.798567,0.143683,1.521046,,
1,327,67.071508,agent_0,actor_logits,2,1,3,1.256283,-0.612695,1.701938,0.738033,0.748161,-0.445655,-0.612695,1.256283,
1,328,67.347831,agent_3,actor_logits,0,1,3,2.672480,-5.231815,0.007031,0.694789,0.501665,2.672480,-5.231815,2.665449,
1,329,67.522923,agent_0,actor_logits,1,1,3,2.817157,-5.299035,1.076587,0.568820,0.745682,1.740569,2.817157,-5.299035,
1,330,67.622337,agent_2,actor_logits,1,1,3,0.884726,-1.400705,0.557845,0.844933,0.597310,0.326881,0.884726,-1.400705,
1,331,67.847831,agent_3,actor_logits,0,1,3,3.001192,-5.655879,0.268359,0.685166,0.566634,3.001192,-5.655879,2.732833,
1,332,68.026337,agent_0,actor_logits,2,1,3,0.536439,-0.744115,0.297063,0.988835,0.494834,0.239375,-0.744115,0.536439,
1,333,68.285225,agent_1,actor_logits,2,1,3,2.304308,-3.240581,1.281040,0.542672,0.780241,1.023269,-3.240581,2.304308,
1,334,68.347831,agent_3,actor_logits,2,1,3,5.054419,-7.746371,2.018479,0.361496,0.882721,3.035940,-7.746371,5.054419,
1,335,68.573766,agent_0,actor_logits,1,1,3,2.334533,-5.381973,0.083996,0.694279,0.520866,2.250537,2.334533,-5.381973,
1,336,68.577200,agent_2,actor_logits,0,1,3,0.437926,-0.800117,0.126691,0.991933,0.460626,0.437926,-0.800117,0.311235,
1,337,68.790561,agent_1,actor_logits,0,1,3,1.208476,-2.985011,0.002583,0.732115,0.496891,1.208476,1.205892,-2.985011,
1,338,69.036394,agent_0,actor_logits,2,1,3,0.832345,-1.575446,0.099764,0.844569,0.501237,0.732582,-1.575446,0.832345,
1,339,69.077200,agent_2,actor_logits,0,1,3,0.904358,-1.620842,0.282392,0.832811,0.545250,0.904358,-1.620842,0.621967,
1,340,69.290561,agent_1,actor_logits,0,1,3,1.022859,-2.255085,0.234612,0.772605,0.546871,1.022859,0.788247,-2.255085,
1,341,69.573240,agent_0,actor_logits,0,1,3,1.854558,-3.462114,0.827430,0.635024,0.693443,1.854558,1.027129,-3.462114,
1,342,69.577200,agent_2,actor_logits,2,1,3,0.735402,-1.215318,0.295139,0.898238,0.530054,0.440263,-1.215318,0.735402,
1,343,69.790561,agent_1,actor_logits,1,1,3,2.148275,-2.984482,1.809741,0.435843,0.854996,0.338533,2.148275,-2.984482,
1,344,69.907056,agent_3,actor_logits,2,1,3,3.401676,-5.388977,1.259240,0.529430,0.778803,2.142436,-5.388977,3.401676,
1,345,70.073240,agent_0,actor_logits,1,1,3,2.828698,-6.196016,0.380406,0.676086,0.593929,2.448292,2.828698,-6.196016,
1,346,70.327833,agent_1,actor_logits,1,1,3,2.293448,-2.306719,2.642426,0.294842,0.924865,-0.348977,2.293448,-2.306719,
1,347,70.414462,agent_3,actor_logits,1,1,2,2.429278,0.979095,1.450184,0.486184,0.810027,0.979095,2.429278,,
1,348,70.570180,agent_0,actor_logits,2,1,3,1.050970,-0.544089,1.422290,0.829096,0.692493,-0.371320,-0.544089,1.050970,
1,349,70.575375,agent_2,actor_logits,0,1,3,0.415498,-0.378594,0.491092,1.044130,0.484508,0.415498,-0.378594,-0.075594,
1,350,70.882899,agent_3,actor_logits,0,1,3,0.847440,-1.517673,0.451223,0.842972,0.577772,0.847440,0.396217,-1.517673,
1,351,71.025318,agent_0,actor_logits,0,1,3,2.768227,-6.309197,0.167899,0.690255,0.541843,2.768227,2.600328,-6.309197,
1,352,71.075375,agent_2,actor_logits,1,1,3,1.108409,-1.966487,0.523583,0.769811,0.610281,0.584826,1.108409,-1.966487,
1,353,71.382899,agent_3,actor_logits,1,1,3,1.985441,-2.560322,1.753228,0.466028,0.844719,0.232213,1.985441,-2.560322,
1,354,71.525318,agent_0,actor_logits,0,1,3,2.791690,-6.398373,0.135256,0.691417,0.533733,2.791690,2.656434,-6.398373,
1,355,71.809974,agent_1,actor_logits,1,1,2,1.177653,0.883556,0.294097,0.682451,0.572999,0.883556,1.177653,,
1,356,72.025318,agent_0,actor_logits,0,1,3,2.477756,-5.538975,0.237452,0.687792,0.558983,2.477756,2.240304,-5.538975,
1,357,72.163588,agent_2,actor_logits,2,1,3,0.844644,-1.154171,0.496477,0.884813,0.573340,0.348167,-1.154171,0.844644,
1,358,72.525318,agent_0,actor_logits,1,1,3,2.650273,-5.323346,0.742113,0.630808,0.677300,1.908160,2.650273,-5.323346,
1,359,72.876217,agent_3,actor_logits,0,1,3,2.378386,-4.077223,0.649082,0.650592,0.656126,2.378386,-4.077223,1.729304,
1,360,72.982726,agent_0,actor_logits,2,1,3,0.793093,-0.428984,1.047648,0.940131,0.607763,-0.428984,-0.254555,0.793093,
1,361,73.143730,agent_2,actor_logits,1,1,3,0.463722,-0.963261,0.124118,0.965922,0.470963,0.339604,0.463722,-0.963261,
1,362,73.376217,agent_3,actor_logits,2,1,3,4.227831,-6.796489,1.383632,0.501146,0.799563,2.844199,-6.796489,4.227831,
1,363,73.406609,agent_1,actor_logits,2,1,3,2.045461,-3.389714,0.694278,0.654333,0.664984,1.351183,-3.389714,2.045461,
1,364,73.495670,agent_0,actor_logits,0,1,3,2.442868,-5.558634,0.161500,0.691513,0.540190,2.442868,2.281369,-5.558634,
1,365,73.912893,agent_1,actor_logits,1,1,3,1.696736,-3.121156,0.812010,0.648070,0.688682,0.884726,1.696736,-3.121156,
1,366,73.995670,agent_0,actor_logits,0,1,3,2.629103,-5.430881,0.674717,0.641172,0.662420,2.629103,1.954385,-5.430881,
1,367,74.054451,agent_2,actor_logits,0,1,3,0.590410,-1.118454,0.139727,0.928308,0.487646,0.590410,-1.118454,0.450683,
1,368,74.393276,agent_1,actor_logits,1,1,3,1.334595,-1.883382,1.130410,0.671981,0.733710,0.204185,1.334595,-1.883382,
1,369,74.495670,agent_0,actor_logits,0,1,3,1.695900,-3.593530,0.359791,0.695422,0.587245,1.695900,1.336110,-3.593530,
1,370,74.554451,agent_2,actor_logits,2,1,3,1.877537,-1.967805,1.661089,0.520028,0.825552,0.216448,-1.967805,1.877537,
1,371,74.770977,agent_3,actor_logits,2,1,3,3.708598,-5.532523,1.662039,0.439634,0.840443,2.046560,-5.532523,3.708598,
1,372,74.995670,agent_0,actor_logits,1,1,3,2.520801,-5.410756,0.424262,0.673046,0.604371,2.096539,2.520801,-5.410756,
1,373,75.297421,agent_3,actor_logits,1,1,2,2.497187,1.284065,1.213122,0.538246,0.770851,1.284065,2.497187,,
1,374,75.478142,agent_2,actor_logits,1,1,3,1.003432,-0.940291,1.158876,0.817003,0.686338,-0.155444,1.003432,-0.940291,
1,375,75.506302,agent_0,actor_logits,0,1,3,0.691412,-1.239070,0.198503,0.900867,0.508897,0.691412,-1.239070,0.492909,
1,376,75.826495,agent_3,actor_logits,0,1,3,0.866804,-1.870043,0.187692,0.814275,0.528082,0.866804,0.679112,-1.870043,
1,377,76.006302,agent_0,actor_logits,0,1,3,0.673427,-0.840436,0.598743,0.944919,0.565112,0.673427,-0.840436,0.074684,
1,378,76.041452,agent_1,actor_logits,1,1,2,1.404536,0.762379,0.642157,0.644142,0.655241,0.762379,1.404536,,
1,379,76.326495,agent_3,actor_logits,1,1,3,1.762542,-2.328526,1.485956,0.543082,0.804501,0.276585,1.762542,-2.328526,
1,380,76.423279,agent_2,actor_logits,1,1,3,1.184226,-1.807045,0.834671,0.740194,0.673745,0.349555,1.184226,-1.807045,
1,381,76.506302,agent_0,actor_logits,2,1,3,1.328488,-2.258785,0.357359,0.748707,0.578973,0.971129,-2.258785,1.328488,
1,382,77.042319,agent_0,actor_logits,1,1,3,2.654882,-5.489694,0.600849,0.651652,0.645729,2.054033,2.654882,-5.489694,
1,383,77.411823,agent_2,actor_logits,1,1,3,1.060674,-1.198993,1.141167,0.775043,0.702330,-0.080493,1.060674,-1.198993,
1,384,77.548223,agent_1,actor_logits,1,1,3,0.474292,-0.619746,0.481041,1.009204,0.512032,-0.006750,0.474292,-0.619746,
1,385,77.591322,agent_0,actor_logits,2,1,3,1.215309,-0.978280,1.264197,0.763815,0.717369,-0.048888,-0.978280,1.215309,
1,386,77.811649,agent_3,actor_logits,2,1,3,3.718376,-6.296260,0.910465,0.599700,0.713073,2.807911,-6.296260,3.718376,
1,387,77.892361,agent_2,actor_logits,2,1,3,2.340238,-2.993393,1.551675,0.487541,0.821882,0.788563,-2.993393,2.340238,
1,388,78.102285,agent_0,actor_logits,1,1,3,2.987203,-5.597517,1.140664,0.554919,0.757694,1.846540,2.987203,-5.597517,
1,389,78.437120,agent_2,actor_logits,2,1,3,1.128036,-1.474648,0.755860,0.789003,0.647802,0.372177,-1.474648,1.128036,
1,390,78.573064,agent_0,actor_logits,2,1,3,0.289563,-0.276233,0.252319,1.072881,0.426457,-0.276233,0.037243,0.289563,
1,391,79.084532,agent_1,actor_logits,1,1,2,0.217949,-0.106481,0.324430,0.680161,0.580404,-0.106481,0.217949,,
1,392,79.089107,agent_0,actor_logits,0,1,3,1.577034,-3.494639,0.175877,0.709669,0.542007,1.577034,1.401157,-3.494639,
1,393,79.379325,agent_2,actor_logits,2,1,3,3.049422,-2.642267,3.166982,0.190486,0.956476,-0.117560,-2.642267,3.049422,
1,394,79.383676,agent_3,actor_logits,2,1,3,3.239946,-5.145781,1.174200,0.548126,0.763770,2.065746,-5.145781,3.239946,
1,395,79.589107,agent_0,actor_logits,1,1,3,2.509431,-5.302552,0.483935,0.666869,0.618522,2.025496,2.509431,-5.302552,
1,396,79.841183,agent_3,actor_logits,1,1,2,2.169650,1.493501,0.676149,0.639108,0.662879,1.493501,2.169650,,
1,397,80.039374,agent_0,actor_logits,2,1,3,0.496243,-0.776757,0.103625,0.986245,0.458389,-0.776757,0.392618,0.496243,
1,398,80.314088,agent_2,actor_logits,0,1,3,0.320803,-0.388994,0.339741,1.058286,0.453783,0.320803,-0.018938,-0.388994,
1,399,80.336233,agent_3,actor_logits,0,1,3,0.986829,-1.594810,0.674159,0.800645,0.630821,0.986829,0.312670,-1.594810,
1,400,80.481649,agent_1,actor_logits,2,1,3,1.102939,-2.245607,0.052911,0.769525,0.504134,1.050029,-2.245607,1.102939,
1,401,80.548755,agent_0,actor_logits,0,1,3,2.918179,-6.507995,0.304087,0.682198,0.575415,2.918179,2.614092,-6.507995,
